record_id,source_db,status,decided_by,decided_at,stage,decision,automation_flag,title,authors,doi_or_id,year,screening_score
rec_00675,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Cramér-Rao Lower Bound and Fairness Optimization in STAR-RIS Assisted ISAC Systems,"Ruidong Wang, Yuwen Cao, Tomoaki Ohtsuki, Jiguang He",10.1109/VTC2024-Fall63153.2024.10757612,2024,2.7
rec_00676,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Reconfigurable Intelligent Surfaces for 6G Wireless Communications: Principles, Selected use Cases, and Challenges",Paweł Sroka,10.1109/icspcs58109.2023.10261137,2023,2.5
rec_00677,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Active RIS versus passive RIS: Which demonstrates advantages in ISCPT systems?,"Zizhou Zheng, Boshi Wang, Zhiyuan Yu, Hong Ren",10.1109/ICCC62479.2024.10681751,2024,2.7
rec_00678,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STARS Enabled Full-Space Integrated Sensing and Communications,"Zheng Zhang, Mohsen Khalily, Mahtab Mirmohseni, Jian Chen",10.1109/Ucom59132.2023.10257580,2023,2.7
rec_00679,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optimizing Rate-CRB Performance for Beyond Diagonal Reconfigurable Intelligent Surface Enabled ISAC,"Xiaoqi Zhang, Liangliang Liu, Shuowen Zhang, Weifeng Zhu, Haijun Zhang",10.1109/lcomm.2025.3599597,2025,2.5
rec_00680,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A UCA-Based Orbital Angular Momentum Solution for Integrated Sensing and Communication Systems,"Yihong Zheng, Shumin Wang, Xinghe Chu, Wei Zheng, Zhiqun Hu, Zhaoming Lu",10.1109/WCNC61545.2025.10978409,2025,2.5
rec_00681,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Experimental Demonstration of Sensing Using Hybrid Reconfigurable Intelligent Surfaces,"Idban Alamzadeh, Mohammadreza F. Imani",10.3390/s25061811,2025,2.7
rec_00682,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Photonic integrated wireless communication and sensing with OFDM modulation,"Xinyi Ge, Fangzheng Zhang, Shilong Pan",10.1117/12.3021938,2024,2.9
rec_00683,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Meta surface Assisted Open radio access networks,"7haneenabdulrahman7 Ajeel, Ismail Hburi",10.31185/ejuow.vol12.iss4.550,2024,1.4
rec_00684,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Stacked Intelligent Metasurfaces Assisted Integrated-Sensing-and-Resistance Anti Jamming,"Chen Pei, Kaizhi Huang, Liang Jin, Xiaoming Xu, You Zhou, Yuze Guo",10.1109/LCOMM.2024.3520510,2025,2.7
rec_00685,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,An Experimental Proof of Concept for Sensing Using Hybrid Reconfigurable Intelligent Surfaces,"Idban Alamzadeh, Mohammadreza F. Imani",10.23919/USNC-URSINRSM66067.2025.10907069,2025,2.5
rec_00686,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Special issue on reconfigurable intelligent surface for B5G & 6G,"Zhengyu Zhu, Cunhua Pan, Qing-He Wu, M. Di Renzo, A. L. Swindlehurst, Yajun Zhao",10.23919/jcn.2022.100027,2022,1.4
rec_00687,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A Reconfigurable Intelligent Surface With Surface-Wave Assisted Beamforming Capabilities,"V. G. Ataloglou, G. Eleftheriades",10.1109/TAP.2025.3565007,2025,2.5
rec_00688,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Outage Constrained Design for RIS-Assisted Integrated Sensing and Communication Systems,"Xingxing Huang, Guoping Zhang, Hongbo Xu, Dong Wang, Kunyu Li, Ze Wang",10.1109/LCOMM.2025.3552616,2025,2.7
rec_00689,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Difference Imaging-Based Parking Lot Surveillance in Multi-RIS-Aided Collaborative ISAC System,"Zhengze Ji, Yixuan Huang, Zhixin Chen, Jie Yang, Shi Jin",10.1109/ICCC65529.2025.11149142,2025,2.7
rec_00690,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Metasurfaces-Integrated Doubly-Dispersive MIMO: Channel Modeling and Optimization,"Kuranage Roche Rayan Ranasinghe, Hyeon Seok Rou, Iván Alexander Morales Sandoval, Giuseppe Thadeu Freitas de Abreu, George C. Alexandropoulos",10.1109/twc.2025.3605839,2025,2.7
rec_00691,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Learned Intelligent Recognizer with Adaptively Customized RIS Phases in Communication Systems,"Yixuan Huang, Jie Yang, Chao-Kai Wen, Shuqiang Xia, Xiao Li, Shi Jin",10.1109/FCN64323.2024.10985331,2024,2.7
rec_00692,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Reflecting Intelligent Surface Assisted Vehicular Communication Networks,"Sama Wahb, E. Maher, A. El-Mahdy",10.1109/NILES56402.2022.9942429,2022,1.4
rec_00693,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Flexible Intelligent Metasurface-Aided Wireless Communications: Architecture and Performance,"Songjie Yang, Zihang Wan, Boyu Ning, Weidong Mei, Jiancheng An, Y. Eldar, Chau Yuen",-,2025,2.5
rec_00694,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multistatic Cooperative Sensing Assisted Secure Transmission via IRS,"Xianglin Yu, Jinlei Xu, Xiaoqi Qin, Jie Tang, Nan Zhao, Dusit Niyato",10.1109/TWC.2025.3549088,2025,2.7
rec_00695,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Aided ISAC Waveform Design via Parallel Product Complex Circle Manifold,"Kai Zhong, Dong-Chun An, Ruoyu Jiang, Jinfeng Hu, Cunhua Pan",10.1109/GLOBECOM54140.2023.10437484,2023,2.7
rec_00696,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Array Partitioning and Beamforming Designs in ISAC Systems: A Bayesian CRB Perspective,"Rang Liu, Ming Li, A. Lee Swindlehurst",10.1109/jsac.2025.3608773,2025,2.5
rec_00697,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Detection and Multiparameter Estimation for NLoS Targets: An RIS-Assisted Framework,"Zhouyuan Yu, Xiaoling Hu, Chenxi Liu, Qin Tao, Mugen Peng",10.1109/TSP.2025.3546991,2025,2.7
rec_00698,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming Design of Dual Intelligent Reflecting Surface Aided ISAC System Based on Cramér-Rao Bound Optimization,"Ziang Fei, Guanghua Lu",10.1109/WCCCT60665.2024.10541687,2024,2.7
rec_00699,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Cognitive Reconfigurable Intelligent Surface (RIS) for mmWave Integrated Sensing and Communication,"Youngno Youn, Donggeun An, Daehyeon Kim, Myeonggin Hwang, Wonbin Hong",10.1109/ISAP57493.2023.10389072,2023,1.4
rec_00700,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,A New Reconfigurable Intelligent Surface featuring Amplification Capabilities for 6G Communication,"D. G. Bharathi, V. V. Mani",10.1109/MAPCON61407.2024.10923389,2024,1.4
rec_00701,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,A Multi-State Reconfigurable Intelligent Surface Based on Anomalous Reflectors for Communication and Radar Applications,"Yugesh Chandrakapure, Raju Malleboina, Anand Kumar, Debdeep Sarkar",10.1109/NCC60321.2024.10485868,2024,1.4
rec_00702,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,1- bit Reconfigurable Intelligent Surface for Single-and Multi-beam Steering Applications,"Deepak, Akhila Gouda, Saptarshi Ghosh",10.1109/MAC64480.2025.11140492,2025,2.5
rec_00703,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Enhancing Cooperative Communications via Reconfigurable Intelligent Surface-Assisted Strategies and the Integration of Low-Density Parity-Check Codes,"Shakespear Takudzwa Samu, Shunwai Zhang, Samuel Magunda",10.1109/ICITISEE58992.2023.10404162,2023,2.5
rec_00704,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optical MIMO Communication Based on Joint Control of Base Station and OPA-Type OIRS,"Haibo Wang, Zaichen Zhang, Bin Zhu, J. Dang, Liang Wu",10.1109/JLT.2023.3264625,2023,4.0
rec_00705,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Signal Enhancing: Bi-Static ISAC with IRS-Mounted Target,"Lingqin Kong, Xiaowei Pang, Jie Tang, Nan Zhao, Xianbin Wang, Naofal Aldhahir",10.1109/ICCC62479.2024.10681893,2024,2.7
rec_00706,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,MMSE-based passive beamforming for reconfigurable intelligent surface aided millimeter wave MIMO,"Prabhat Raj Gautam, Li Zhang, Pingzhi Fan",10.1049/cmu2.12873,2025,2.5
rec_00707,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Call for papers: Special issue on reconfigurable intelligent surface aided wireless communications,"L. Dai, C. Chae, Shi Jin, M. D. Renzo, Rui Zhang",10.23919/ICN.2021.0008,2021,1.4
rec_00708,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Active and Passive Beamforming for STAR-RIS Aided ISAC in IoT Networks,"Sili Wu, Shuyan Hu, Zaichuan Zhang, Xin Wang",10.1109/WCSP62071.2024.10827223,2024,2.5
rec_00709,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surfaces for Advanced Wireless Networks and Wave Computing,"Ali Ali, S. Danesh, Zahra Rahimian Omam, Mohsen Khalily",10.1109/APACE62360.2024.10877313,2024,2.5
rec_00710,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Reconfigurable Intelligent Surface for Sensing, Communication, and Computation: Perspectives, Challenges, and Opportunities","Bin Li, Wancheng Xie, Zesong Fei",10.1109/IOTM.001.2300177,2024,2.7
rec_00711,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Transmit and Reflect Beamforming Design for Active-RIS-Assisted Secure ISAC Systems,"Zhaoyu Wu, Wei Zhang",10.1109/LCOMM.2025.3572794,2025,2.7
rec_00712,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dual Quadrature Phase Reflection Modulation for RIS-Assisted Integrated Sensing and Communication,"Mei Gao, Wenchi Cheng, W. Zhang, Wei Xie",10.1109/WCSP55476.2022.10039305,2022,2.7
rec_00713,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Cascaded Channel Statistics and Target Detection Analysis for IRS-Assisted ISAC Employing NOMA,"Harsh Raj, B. R. Manoj",10.1109/NCC63735.2025.10982964,2025,2.5
rec_00714,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Terahertz Independently Encoded 1-Bit HEMT-Embedded RIS,"Yueting Li, F. Lan, Luyang Wang, Tianyang Song, Munan Yang, Yaxin Zhang, Ziqiang Yang",10.1109/CSRSWTC60855.2023.10427087,2023,2.5
rec_00715,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surfaces Enabled by Silicon Chips for Secure and Robust mmWave and THz Wireless Communication,"K. Sengupta, S. Venkatesh, H. Saeidi, Xuyang Lu",10.1109/ESSCIRC55480.2022.9911320,2022,2.7
rec_00716,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surface-Enabled Integrated Sensing and Communication in 6G,"Xiaoling Hu, Chenxi Liu, Mugen Peng, Caijun Zhong",10.1007/978-981-99-8299-8,2024,2.7
rec_00717,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Antenna Selection and Beamforming Design for Active RIS-Aided ISAC Systems,"Wei Ma, Peichan Zhang, Jun-qing Ye, Rouyang Guan, Xiao-Peng Li, Lei Huang",10.1109/JIOT.2025.3560128,2025,2.5
rec_00718,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Assisted Near-Field Integrated Sensing and Symbiotic Radio Systems,"Zhengyu Zhu, Mengke Ning, Gangcan Sun, Qingqing Guo, Zheng Chu, Inkyu Lee",10.1109/ICCT62411.2024.10946544,2024,2.5
rec_00719,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STAR-RIS-Assisted Multicast Communications in DFRC-UAV-Enabled ISAC Systems,"Longshen Chen., Jia Zhu, Yulong Zou, Yulei Lou, Yizhi Li",10.1109/LCOMM.2024.3505896,2025,2.7
rec_00720,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Localization and Information Transfer for Reconfigurable Intelligent Surface Aided Full-Duplex Systems,"Z. Shao, Xiaojun Yuan, Wei Zhang, Marco Di Renzo",10.1109/TWC.2023.3339151,2022,2.7
rec_00721,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STWiMob'2022: 2022 Fifteen International Workshop on Selected Topics in Mobile and Wireless Computing - Program,-,10.1109/wimob55322.2022.9941638,2022,2.5
rec_00722,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming Design for RIS-aided ISAC: Maximizing Weighted Sum of SCNR and SINR,"Jinming Zhang, Chenhao Qi",10.1109/GLOBECOM52923.2024.10901716,2024,2.7
rec_00723,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated Communication and Learned Recognizer with Customized RIS Phases and Sensing Durations,"Yixuan Huang, Jie Yang, Chao-Kai Wen, Shimei Jin",10.1109/tcomm.2025.3548768,2025,2.7
rec_00724,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Target localization and communication for remote sensing with use case of self-supervised learning in plant disease detection,"A. Taneja, S. Rani",10.1080/01431161.2024.2448310,2025,2.7
rec_00725,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,XL-RIS Enabled Near-Field Integrated Sensing and Wireless Power Transfer,"Ping Sun, Yongsheng Ma, Qianyu Yang, Haibo Dai, Baoyun Wang",10.1109/JIOT.2025.3567568,2025,2.7
rec_00726,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Enabled Integrated Sensing and Communication With Clutter Suppression for LEO Satellite Systems,"Shili Zhou, Qiucen Wu, Ping Du, Mingji Dong, Xin Miao, Jiaxuan Liu, Yu Zhu",10.1109/ICCC65529.2025.11148964,2025,2.7
rec_00727,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multi-Modal Sensing Aided RIS Communications,"Tawfik Osman, Aditya S. Shekhawat, Ahmed Alkhateeb, Georgios C. Trichopoulos",10.23919/USNC-URSINRSM66067.2025.10907010,2025,2.7
rec_00728,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Secure ISAC Systems Empowered by Compound Reconfigurable Antenna Arrays,"Meng-Ting Liu, Ming Li, Rang Liu, Qian Liu",-,2025,2.7
rec_00729,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Uplink Integrated Sensing and Communications with Continuous-Aperture Array,"Boqun Zhao, Chongjun Ouyang, Xingqi Zhang, Yuanwei Liu",10.1109/SPAWC66079.2025.11143261,2025,2.5
rec_00730,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Active IRS-Enabled Integrated Sensing and Communications with Extended Targets,"Yuan Fang, Xianxin Song, Huazhou Hou, Ziguo Zhong, Xianghao Yu, Jie Xu, Yongming Huang",10.48550/arXiv.2508.00379,2025,2.9
rec_00731,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Innovative RIS Prototyping Enhancing Wireless Communication with Real-Time Spot Beam Tracking and OAM Wavefront Manipulation,"Yufei Zhao, Yuan Feng, Afkar Mohamed Ismail, Ziyue Wang, Yong Liang Guan, Yongxin Guo, Chau Yuen",10.1109/ojcoms.2024.3439558,2024,2.7
rec_00732,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"STARS for Integrated Sensing and Communications: Challenges, Solutions, and Future Directions","Zheng Zhang, Zhao-Jie Wang, Xidong Mu, Jian Chen, Yuanwei Liu",10.48550/arXiv.2309.17321,2023,2.7
rec_00733,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming Design for RIS-enabled Integrated Positioning and Communication in Millimeter Wave Systems,"Junchang Sun, Shuai Ma, Shiyin Li",10.1109/tcomm.2023.3265113,2023,2.5
rec_00734,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,感知一体化系统 Reconfigurable Intelligent Surface-Assisted Integrated Sensing and Communication System,"杨晓宇 Yang, Xiaoyu ，尉志青, Wei, Zhiqing ， 孟春伟, Meng, 关键词： Isac ；可重构智能表面；6G；频谱资源",10.1145/3556562.3558576,-,2.7
rec_00735,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optimization Algorithm for Maximizing Secrecy Rate in RIS-Assisted ISAC Systems,"Jianing Wang, Mian Qin, Jiazhang Yuan, Ankang Liu, Ruina Lian, Jinlong Zhang",10.1109/WCCCT65447.2025.11028019,2025,2.7
rec_00736,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Full-Duplex Integrated Sensing and Communication System Based on Microwave Photonics,"Weiqiong Wang, Guanxing Zhang, He Wen, Jie Zhang",10.1109/ACP/IPOC63121.2024.10809573,2024,2.7
rec_00737,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,ML-Driven Resource Optimization in Active-Star-RIS-Aided THz ISAC Systems with DDA Modulation,"Sravani Kurma, Keshav Singh, Shahid Mumtaz, Theodoros A. Tsiftsis, Chih-Peng Li",10.1109/ICC51166.2024.10622984,2024,2.9
rec_00738,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surface-Assisted Multiuser Tracking and Signal Detection in ISAC,"Weifeng Zhu, Junyuan Gao, Shuowen Zhang, Liang Liu",-,2025,2.7
rec_00739,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dual-Functional Internet of Meta-Material Things Networks: Integrated Sensing and Communication,"Zhiquan Xu, Xu Liu, Hongliang Zhang, Lingyang Song",10.1109/GLOBECOM54140.2023.10437868,2023,2.9
rec_00740,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Deployment of RIS in MIMO OFDM Dual-Function Radar-Communication System,"Nihad A. A. Elhag, Sharief F. Babikir, Liang Liu, Ping Wei",10.1109/SoutheastCon56624.2025.10971624,2025,1.4
rec_00741,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Properties of Array Factor of Reconfigurable Intelligent Surfaces for Radio Communications,"Symeon Vaidanis, Athanasios D. Panagopoulos",10.23919/INC-USNC-URSI61303.2024.10632303,2024,1.4
rec_00742,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Active IRS-Enabled Integrated Sensing and Communication: Extending Sensing Coverage to Non-Line-of-Sight Areas,"Song Fan, Huan Zhang, Yu Sun, Hu Jin",10.1109/VTC2024-Fall63153.2024.10757627,2024,2.7
rec_00743,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS–Assisted Propagation Control in CDMA‐FBMC‐OQAM System,"R. Patra, A. Mahapatro",10.1002/itl2.621,2024,2.5
rec_00744,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Holographic Beamforming for Integrated Sensing and Communication with Mutual Coupling Effects,"Shuhao Zeng, Haobo Zhang, Boya Di, Hongliang Zhang, Zijian Shao, Zhu Han, H. V. Poor, Lingyang Song",10.1109/jsac.2025.3612921,2025,2.7
rec_00745,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dynamic Agile Reconfigurable Intelligent Surface Antenna (DARISA) MIMO: DoF Analysis and Effective DoF Optimization,"Jiale Bai, Hui-Ming Wang, Liang Jin",10.48550/arXiv.2507.19136,2025,2.7
